season,date,home,away,hscore,ascore
2007,16-Mar-08,Harlequins,Bath,22,16
2007,16-Mar-08,London Irish,Wasps,16,22
2007,16-Mar-08,Newcastle Falcons,Bristol,8,28
2007,21-Mar-08,Leeds,Newcastle Falcons,16,15
2007,22-Mar-08,Bath,London Irish,19,16
2007,23-Mar-08,Bristol,Harlequins,15,28
2007,28-Mar-08,Sale Sharks,Bath,22,6
2007,29-Mar-08,Leicester Tigers,Wasps,19,24
2007,29-Mar-08,Harlequins,Newcastle Falcons,15,9
2007,29-Mar-08,Worcester Warriors,Gloucester,17,14
2007,30-Mar-08,London Irish,Bristol,28,8
2007,30-Mar-08,Saracens,Leeds,66,7
2007,11-Apr-08,Bristol,Sale Sharks,17,24
2007,12-Apr-08,Gloucester,Saracens,39,15
2007,12-Apr-08,Wasps,Worcester Warriors,49,12
2007,13-Apr-08,Leeds,Harlequins,6,32
2007,13-Apr-08,Newcastle Falcons,London Irish,8,13
2007,15-Apr-08,Wasps,Sale Sharks,29,19
2007,15-Apr-08,Bath,Leicester Tigers,26,12
2007,19-Apr-08,London Irish,Harlequins,13,6
2007,19-Apr-08,Gloucester,Leeds,39,16
2007,19-Apr-08,Leicester Tigers,Bristol,32,14
2007,19-Apr-08,Worcester Warriors,Bath,20,23
2007,20-Apr-08,Saracens,Wasps,29,40
2007,20-Apr-08,Sale Sharks,Newcastle Falcons,53,10
2007,3-May-08,Bristol,Worcester Warriors,21,22
2007,3-May-08,Bath,Saracens,66,21
2007,4-May-08,Harlequins,Sale Sharks,16,23
2007,4-May-08,London Irish,Leeds,43,20
2007,4-May-08,Wasps,Gloucester,17,25
2007,4-May-08,Newcastle Falcons,Leicester Tigers,28,25
2007,7-May-08,Newcastle Falcons,Wasps,13,32
2007,10-May-08,Gloucester,Bath,8,6
2007,10-May-08,Leeds,Wasps,28,45
2007,10-May-08,Leicester Tigers,Harlequins,31,28
2007,10-May-08,Sale Sharks,London Irish,7,17
2007,10-May-08,Saracens,Bristol,25,20
2007,10-May-08,Worcester Warriors,Newcastle Falcons,51,10
2007,18-May-08,Wasps,Bath,21,10
2007,18-May-08,Gloucester,Leicester Tigers,25,26
2007,31-May-08,Wasps,Leicester Tigers,26,16
2008,6-Sep-08,London Irish,Wasps,26,14
2008,6-Sep-08,Saracens,Harlequins,21,24
2008,7-Sep-08,Northampton Saints,Worcester Warriors,21,13
2008,7-Sep-08,Bristol,Bath,20,33
2008,7-Sep-08,Newcastle Falcons,Sale Sharks,9,14
2008,7-Sep-08,Gloucester,Leicester Tigers,8,20
2008,12-Sep-08,Sale Sharks,Saracens,18,15
2008,13-Sep-08,Bath,Gloucester,17,21
2008,13-Sep-08,Harlequins,Bristol,31,13
2008,13-Sep-08,Leicester Tigers,London Irish,24,22
2008,14-Sep-08,Wasps,Worcester Warriors,10,11
2008,14-Sep-08,Newcastle Falcons,Northampton Saints,32,22
2008,19-Sep-08,Bristol,Sale Sharks,6,9
2008,20-Sep-08,Gloucester,Harlequins,24,20
2008,20-Sep-08,London Irish,Bath,16,20
2008,20-Sep-08,Northampton Saints,Wasps,24,20
2008,20-Sep-08,Worcester Warriors,Leicester Tigers,17,19
2008,21-Sep-08,Saracens,Newcastle Falcons,44,14
2008,26-Sep-08,Sale Sharks,Gloucester,23,9
2008,26-Sep-08,Newcastle Falcons,Bristol,17,3
2008,26-Sep-08,Leicester Tigers,Wasps,19,28
2008,27-Sep-08,Bath,Worcester Warriors,37,19
2008,27-Sep-08,Saracens,Northampton Saints,26,12
2008,27-Sep-08,Harlequins,London Irish,27,28
2008,30-Sep-08,Gloucester,Newcastle Falcons,39,23
2008,1-Oct-08,Wasps,Bath,23,27
2008,1-Oct-08,Bristol,Saracens,16,23
2008,1-Oct-08,Leicester Tigers,Northampton Saints,29,19
2008,1-Oct-08,London Irish,Sale Sharks,28,6
2008,2-Oct-08,Worcester Warriors,Harlequins,23,30
2008,14-Nov-08,Sale Sharks,Worcester Warriors,9,17
2008,15-Nov-08,Bath,Leicester Tigers,25,21
2008,16-Nov-08,Bristol,Northampton Saints,14,13
2008,16-Nov-08,Harlequins,Wasps,32,10
2008,16-Nov-08,Newcastle Falcons,London Irish,8,24
2008,16-Nov-08,Saracens,Gloucester,21,25
2008,21-Nov-08,Gloucester,Bristol,39,10
2008,21-Nov-08,Worcester Warriors,Newcastle Falcons,26,11
2008,22-Nov-08,Northampton Saints,Bath,28,28
2008,22-Nov-08,Leicester Tigers,Harlequins,27,14
2008,23-Nov-08,London Irish,Saracens,27,14
2008,23-Nov-08,Wasps,Sale Sharks,12,13
2008,28-Nov-08,Sale Sharks,Leicester Tigers,27,13
2008,28-Nov-08,Newcastle Falcons,Wasps,17,23
2008,29-Nov-08,Gloucester,Northampton Saints,33,10
2008,30-Nov-08,Bristol,London Irish,13,18
2008,30-Nov-08,Harlequins,Bath,21,14
2008,30-Nov-08,Saracens,Worcester Warriors,23,6
2008,20-Dec-08,Leicester Tigers,Newcastle Falcons,20,3
2008,20-Dec-08,Wasps,Saracens,33,24
2008,20-Dec-08,Bath,Sale Sharks,24,20
2008,20-Dec-08,London Irish,Gloucester,42,12
2008,20-Dec-08,Northampton Saints,Harlequins,23,13
2008,20-Dec-08,Worcester Warriors,Bristol,20,20
2008,26-Dec-08,Sale Sharks,Wasps,31,3
2008,27-Dec-08,Saracens,London Irish,16,13
2008,27-Dec-08,Bath,Northampton Saints,25,14
2008,27-Dec-08,Bristol,Gloucester,10,29
2008,27-Dec-08,Newcastle Falcons,Worcester Warriors,16,16
2008,27-Dec-08,Harlequins,Leicester Tigers,26,26
2008,3-Jan-09,Gloucester,Saracens,22,16
2008,3-Jan-09,London Irish,Newcastle Falcons,48,8
2008,3-Jan-09,Northampton Saints,Bristol,30,8
2008,4-Jan-09,Leicester Tigers,Bath,24,22
2008,4-Jan-09,Wasps,Harlequins,24,18
2008,9-Jan-09,Sale Sharks,London Irish,14,8
2008,10-Jan-09,Northampton Saints,Leicester Tigers,17,13
2008,11-Jan-09,Newcastle Falcons,Gloucester,10,7
2008,11-Jan-09,Saracens,Bristol,37,13
2008,31-Jan-09,Gloucester,London Irish,23,21
2008,31-Jan-09,Harlequins,Northampton Saints,27,6
2008,31-Jan-09,Worcester Warriors,Sale Sharks,20,37
2008,13-Feb-09,Bristol,Newcastle Falcons,3,35
2008,14-Feb-09,London Irish,Harlequins,9,14
2008,14-Feb-09,Gloucester,Sale Sharks,24,17
2008,14-Feb-09,Northampton Saints,Saracens,20,15
2008,14-Feb-09,Worcester Warriors,Bath,17,34
2008,15-Feb-09,Wasps,Leicester Tigers,36,29
2008,20-Feb-09,Sale Sharks,Bristol,32,13
2008,20-Feb-09,Newcastle Falcons,Saracens,13,9
2008,21-Feb-09,Bath,London Irish,20,20
2008,21-Feb-09,Harlequins,Gloucester,14,9
2008,21-Feb-09,Leicester Tigers,Worcester Warriors,38,5
2008,22-Feb-09,Wasps,Northampton Saints,9,5
2008,28-Feb-09,Gloucester,Bath,36,27
2008,28-Feb-09,Northampton Saints,Newcastle Falcons,13,19
2008,28-Feb-09,Worcester Warriors,Wasps,13,12
2008,1-Mar-09,London Irish,Leicester Tigers,28,31
2008,1-Mar-09,Bristol,Harlequins,14,17
2008,1-Mar-09,Saracens,Sale Sharks,24,23
2008,7-Mar-09,Bath,Bristol,45,8
2008,7-Mar-09,Leicester Tigers,Gloucester,24,10
2008,7-Mar-09,Harlequins,Saracens,21,15
2008,7-Mar-09,Worcester Warriors,Northampton Saints,12,22
2008,8-Mar-09,Sale Sharks,Newcastle Falcons,25,32
2008,8-Mar-09,Wasps,London Irish,21,16
2008,13-Mar-09,Bristol,Leicester Tigers,17,23
2008,14-Mar-09,Gloucester,Wasps,24,22
2008,14-Mar-09,Northampton Saints,Sale Sharks,38,3
2008,15-Mar-09,London Irish,Worcester Warriors,38,17
2008,15-Mar-09,Newcastle Falcons,Harlequins,24,16
2008,15-Mar-09,Saracens,Bath,20,16
2008,21-Mar-09,Bath,Newcastle Falcons,36,25
2008,21-Mar-09,Leicester Tigers,Saracens,46,16
2008,22-Mar-09,London Irish,Northampton Saints,32,27
2008,22-Mar-09,Harlequins,Sale Sharks,38,20
2008,22-Mar-09,Wasps,Bristol,21,19
2008,22-Mar-09,Worcester Warriors,Gloucester,14,10
2008,27-Mar-09,Sale Sharks,Bath,23,16
2008,27-Mar-09,Newcastle Falcons,Leicester Tigers,14,10
2008,29-Mar-09,Bristol,Worcester Warriors,37,18
2008,29-Mar-09,Saracens,Wasps,19,14
2008,1-Apr-09,Harlequins,Worcester Warriors,60,14
2008,1-Apr-09,Bath,Wasps,22,14
2008,4-Apr-09,Bath,Harlequins,3,19
2008,4-Apr-09,London Irish,Bristol,38,21
2008,4-Apr-09,Northampton Saints,Gloucester,40,22
2008,4-Apr-09,Worcester Warriors,Saracens,22,8
2008,4-Apr-09,Leicester Tigers,Sale Sharks,37,31
2008,5-Apr-09,Wasps,Newcastle Falcons,12,6
2008,17-Apr-09,Sale Sharks,Harlequins,28,6
2008,18-Apr-09,Northampton Saints,London Irish,21,17
2008,19-Apr-09,Bristol,Wasps,18,36
2008,19-Apr-09,Saracens,Leicester Tigers,13,16
2008,19-Apr-09,Newcastle Falcons,Bath,14,15
2008,21-Apr-09,Gloucester,Worcester Warriors,6,13
2008,25-Apr-09,Bath,Saracens,33,18
2008,25-Apr-09,Harlequins,Newcastle Falcons,31,12
2008,25-Apr-09,Leicester Tigers,Bristol,73,3
2008,25-Apr-09,Wasps,Gloucester,34,3
2008,25-Apr-09,Sale Sharks,Northampton Saints,24,18
2008,25-Apr-09,Worcester Warriors,London Irish,15,32
2008,9-May-09,Leicester Tigers,Bath,24,10
2008,9-May-09,Harlequins,London Irish,0,17
2008,16-May-09,Leicester Tigers,London Irish,10,9
2009,4-Sep-09,Sale Sharks,Leicester Tigers,15,12
2009,5-Sep-09,Saracens,London Irish,18,14
2009,5-Sep-09,Wasps,Harlequins,26,15
2009,6-Sep-09,Northampton Saints,Worcester Warriors,20,17
2009,6-Sep-09,Leeds,Newcastle Falcons,9,9
2009,6-Sep-09,Gloucester,Bath,24,5
2009,11-Sep-09,Worcester Warriors,Leeds,27,7
2009,12-Sep-09,Bath,Wasps,15,17
2009,12-Sep-09,Saracens,Northampton Saints,19,16
2009,12-Sep-09,Harlequins,Leicester Tigers,9,15
2009,13-Sep-09,London Irish,Gloucester,40,10
2009,13-Sep-09,Newcastle Falcons,Sale Sharks,16,16
2009,18-Sep-09,Sale Sharks,Bath,12,25
2009,19-Sep-09,Gloucester,Northampton Saints,14,27
2009,19-Sep-09,Harlequins,Saracens,9,22
2009,19-Sep-09,Leicester Tigers,Newcastle Falcons,15,6
2009,20-Sep-09,Leeds,London Irish,7,56
2009,20-Sep-09,Wasps,Worcester Warriors,23,3
2009,25-Sep-09,Newcastle Falcons,Harlequins,17,17
2009,26-Sep-09,Northampton Saints,Leeds,30,10
2009,26-Sep-09,Worcester Warriors,Sale Sharks,24,18
2009,26-Sep-09,Bath,Leicester Tigers,20,20
2009,27-Sep-09,London Irish,Wasps,28,16
2009,27-Sep-09,Saracens,Gloucester,19,16
2009,2-Oct-09,Sale Sharks,London Irish,8,11
2009,3-Oct-09,Leicester Tigers,Worcester Warriors,19,14
2009,3-Oct-09,Harlequins,Bath,13,11
2009,4-Oct-09,Leeds,Gloucester,10,26
2009,4-Oct-09,Wasps,Northampton Saints,20,15
2009,4-Oct-09,Newcastle Falcons,Saracens,15,22
2009,24-Oct-09,Bath,Newcastle Falcons,16,27
2009,24-Oct-09,Northampton Saints,Sale Sharks,21,16
2009,24-Oct-09,Worcester Warriors,Harlequins,22,26
2009,24-Oct-09,London Irish,Leicester Tigers,18,12
2009,24-Oct-09,Gloucester,Wasps,6,35
2009,25-Oct-09,Saracens,Leeds,21,15
2009,30-Oct-09,Sale Sharks,Gloucester,28,23
2009,31-Oct-09,Bath,Saracens,11,12
2009,31-Oct-09,Harlequins,London Irish,9,9
2009,31-Oct-09,Leicester Tigers,Northampton Saints,29,15
2009,1-Nov-09,Wasps,Leeds,9,15
2009,1-Nov-09,Newcastle Falcons,Worcester Warriors,14,3
2009,20-Nov-09,Gloucester,Leicester Tigers,12,9
2009,20-Nov-09,Worcester Warriors,Bath,12,12
2009,21-Nov-09,Northampton Saints,Harlequins,26,17
2009,22-Nov-09,Leeds,Sale Sharks,17,24
2009,22-Nov-09,London Irish,Newcastle Falcons,11,15
2009,22-Nov-09,Saracens,Wasps,22,6
2009,27-Nov-09,Newcastle Falcons,Northampton Saints,8,28
2009,27-Nov-09,Worcester Warriors,Saracens,12,12
2009,28-Nov-09,Harlequins,Gloucester,35,29
2009,28-Nov-09,Leicester Tigers,Leeds,39,6
2009,28-Nov-09,Bath,London Irish,0,16
2009,4-Dec-09,Leeds,Harlequins,27,30
2009,5-Dec-09,Gloucester,Newcastle Falcons,25,13
2009,5-Dec-09,London Irish,Worcester Warriors,16,16
2009,5-Dec-09,Northampton Saints,Bath,15,13
2009,5-Dec-09,Saracens,Sale Sharks,15,13
2009,6-Dec-09,Wasps,Leicester Tigers,24,22
2009,26-Dec-09,Worcester Warriors,Northampton Saints,6,26
2009,27-Dec-09,Leicester Tigers,Sale Sharks,32,6
2009,27-Dec-09,Bath,Gloucester,24,8
2009,27-Dec-09,London Irish,Saracens,23,19
2009,27-Dec-09,Newcastle Falcons,Leeds,15,16
2009,27-Dec-09,Harlequins,Wasps,20,21
2009,1-Jan-10,Sale Sharks,Harlequins,21,16
2009,2-Jan-10,Gloucester,Worcester Warriors,13,13
2009,2-Jan-10,Leeds,Bath,15,20
2009,2-Jan-10,Northampton Saints,London Irish,24,22
2009,2-Jan-10,Saracens,Leicester Tigers,15,22
2009,3-Jan-10,Wasps,Newcastle Falcons,6,12
2009,9-Jan-10,Leicester Tigers,Wasps,34,8
2009,13-Feb-10,Gloucester,Harlequins,46,6
2009,13-Feb-10,Northampton Saints,Newcastle Falcons,25,13
2009,13-Feb-10,Saracens,Worcester Warriors,25,20
2009,14-Feb-10,Leeds,Leicester Tigers,9,14
2009,14-Feb-10,London Irish,Bath,22,35
2009,14-Feb-10,Wasps,Sale Sharks,22,16
2009,19-Feb-10,Sale Sharks,Leeds,10,19
2009,20-Feb-10,Bath,Worcester Warriors,37,13
2009,20-Feb-10,Harlequins,Northampton Saints,13,6
2009,20-Feb-10,Leicester Tigers,Gloucester,33,11
2009,20-Feb-10,Newcastle Falcons,London Irish,12,12
2009,21-Feb-10,Wasps,Saracens,9,0
2009,26-Feb-10,Worcester Warriors,Newcastle Falcons,13,0
2009,27-Feb-10,Gloucester,Sale Sharks,47,3
2009,27-Feb-10,Northampton Saints,Leicester Tigers,19,3
2009,28-Feb-10,Leeds,Wasps,26,10
2009,28-Feb-10,London Irish,Harlequins,29,14
2009,28-Feb-10,Saracens,Bath,14,16
2009,6-Mar-10,Harlequins,Worcester Warriors,14,11
2009,6-Mar-10,Leicester Tigers,London Irish,35,19
2009,7-Mar-10,Sale Sharks,Northampton Saints,7,15
2009,7-Mar-10,Leeds,Saracens,19,12
2009,7-Mar-10,Wasps,Gloucester,24,19
2009,7-Mar-10,Newcastle Falcons,Bath,13,17
2009,19-Mar-10,Sale Sharks,Wasps,19,8
2009,27-Mar-10,Bath,Harlequins,24,13
2009,27-Mar-10,Gloucester,Leeds,19,0
2009,27-Mar-10,Worcester Warriors,Leicester Tigers,18,39
2009,27-Mar-10,Northampton Saints,Wasps,14,9
2009,28-Mar-10,London Irish,Sale Sharks,38,0
2009,28-Mar-10,Saracens,Newcastle Falcons,58,15
2009,31-Mar-10,Newcastle Falcons,Gloucester,25,13
2009,2-Apr-10,Sale Sharks,Worcester Warriors,17,3
2009,3-Apr-10,Harlequins,Newcastle Falcons,23,14
2009,3-Apr-10,Leeds,Northampton Saints,7,14
2009,3-Apr-10,Leicester Tigers,Bath,43,20
2009,3-Apr-10,Gloucester,Saracens,29,28
2009,4-Apr-10,Wasps,London Irish,33,22
2009,9-Apr-10,Sale Sharks,Saracens,19,30
2009,10-Apr-10,Harlequins,Leeds,46,11
2009,10-Apr-10,Worcester Warriors,London Irish,13,23
2009,17-Apr-10,Bath,Sale Sharks,34,15
2009,17-Apr-10,Northampton Saints,Gloucester,38,23
2009,17-Apr-10,Worcester Warriors,Wasps,20,24
2009,17-Apr-10,Saracens,Harlequins,37,18
2009,18-Apr-10,London Irish,Leeds,13,23
2009,18-Apr-10,Newcastle Falcons,Leicester Tigers,7,31
2009,20-Apr-10,Bath,Northampton Saints,21,20
2009,23-Apr-10,Sale Sharks,Newcastle Falcons,30,32
2009,24-Apr-10,Gloucester,London Irish,34,20
2009,24-Apr-10,Leicester Tigers,Harlequins,40,22
2009,24-Apr-10,Northampton Saints,Saracens,27,28
2009,24-Apr-10,Wasps,Bath,19,35
2009,25-Apr-10,Leeds,Worcester Warriors,12,10
2009,8-May-10,Bath,Leeds,39,3
2009,8-May-10,Harlequins,Sale Sharks,35,20
2009,8-May-10,Leicester Tigers,Saracens,23,32
2009,8-May-10,London Irish,Northampton Saints,7,31
2009,8-May-10,Newcastle Falcons,Wasps,21,25
2009,8-May-10,Worcester Warriors,Gloucester,22,23
2009,16-May-10,Northampton Saints,Saracens,19,21
2009,16-May-10,Leicester Tigers,Bath,15,6
2009,29-May-10,Leicester Tigers,Saracens,33,27
2010,3-Sep-10,Sale Sharks,Newcastle Falcons,35,18
2010,4-Sep-10,London Irish,Saracens,33,16
2010,4-Sep-10,Exeter Chiefs,Gloucester,22,10
2010,4-Sep-10,Wasps,Harlequins,29,29
2010,5-Sep-10,Leeds,Bath,16,32
2010,5-Sep-10,Northampton Saints,Leicester Tigers,27,19
2010,10-Sep-10,Newcastle Falcons,Wasps,29,17
2010,11-Sep-10,Harlequins,Northampton Saints,16,20
2010,11-Sep-10,Bath,London Irish,20,13
2010,11-Sep-10,Gloucester,Leeds,22,21
2010,11-Sep-10,Leicester Tigers,Exeter Chiefs,37,27
2010,12-Sep-10,Saracens,Sale Sharks,28,13
2010,17-Sep-10,Northampton Saints,Bath,31,10
2010,17-Sep-10,Sale Sharks,Harlequins,21,17
2010,18-Sep-10,Exeter Chiefs,Newcastle Falcons,22,17
2010,18-Sep-10,Wasps,Leicester Tigers,37,30
2010,19-Sep-10,London Irish,Gloucester,23,16
2010,19-Sep-10,Leeds,Saracens,14,26
2010,25-Sep-10,Bath,Sale Sharks,31,16
2010,25-Sep-10,Gloucester,Wasps,22,20
2010,25-Sep-10,Harlequins,Exeter Chiefs,40,13
2010,25-Sep-10,Leicester Tigers,Leeds,48,6
2010,25-Sep-10,Newcastle Falcons,London Irish,12,46
2010,26-Sep-10,Saracens,Northampton Saints,24,17
2010,1-Oct-10,Sale Sharks,Wasps,24,25
2010,1-Oct-10,Bath,Gloucester,3,18
2010,2-Oct-10,Harlequins,Newcastle Falcons,23,12
2010,2-Oct-10,London Irish,Leeds,40,24
2010,2-Oct-10,Northampton Saints,Exeter Chiefs,27,21
2010,3-Oct-10,Saracens,Leicester Tigers,26,20
2010,22-Oct-10,Leeds,Sale Sharks,3,6
2010,22-Oct-10,Newcastle Falcons,Saracens,13,15
2010,23-Oct-10,Leicester Tigers,Bath,21,15
2010,23-Oct-10,Gloucester,Harlequins,33,26
2010,23-Oct-10,Exeter Chiefs,London Irish,9,12
2010,24-Oct-10,Wasps,Northampton Saints,10,37
2010,30-Oct-10,Northampton Saints,Newcastle Falcons,34,13
2010,30-Oct-10,Saracens,Exeter Chiefs,9,23
2010,30-Oct-10,Gloucester,Leicester Tigers,19,12
2010,31-Oct-10,Harlequins,Bath,6,6
2010,31-Oct-10,Leeds,Wasps,8,17
2010,31-Oct-10,London Irish,Sale Sharks,39,26
2010,19-Nov-10,Sale Sharks,Northampton Saints,10,19
2010,19-Nov-10,Leicester Tigers,Harlequins,18,13
2010,20-Nov-10,Exeter Chiefs,Leeds,15,9
2010,21-Nov-10,Wasps,London Irish,33,25
2010,21-Nov-10,Newcastle Falcons,Gloucester,12,6
2010,21-Nov-10,Bath,Saracens,13,17
2010,27-Nov-10,Exeter Chiefs,Sale Sharks,24,19
2010,27-Nov-10,Leicester Tigers,Newcastle Falcons,44,19
2010,27-Nov-10,Northampton Saints,London Irish,35,23
2010,27-Nov-10,Gloucester,Saracens,19,13
2010,27-Nov-10,Bath,Wasps,6,11
2010,28-Nov-10,Harlequins,Leeds,51,18
2010,3-Dec-10,Sale Sharks,Gloucester,NA,NA
2010,3-Dec-10,Newcastle Falcons,Bath,NA,NA
2010,4-Dec-10,London Irish,Leicester Tigers,14,23
2010,5-Dec-10,Wasps,Exeter Chiefs,24,12
2010,5-Dec-10,Leeds,Northampton Saints,NA,NA
2010,5-Dec-10,Saracens,Harlequins,26,14
2010,26-Dec-10,Bath,Exeter Chiefs,NA,NA
2010,26-Dec-10,Gloucester,Northampton Saints,NA,NA
2010,26-Dec-10,Newcastle Falcons,Leeds,NA,NA
2010,26-Dec-10,Saracens,Wasps,13,6
2010,27-Dec-10,Leicester Tigers,Sale Sharks,54,21
2010,27-Dec-10,Harlequins,London Irish,28,18
2010,1-Jan-11,Leeds,Gloucester,15,13
2010,1-Jan-11,London Irish,Bath,24,25
2010,1-Jan-11,Northampton Saints,Harlequins,13,16
2010,2-Jan-11,Wasps,Newcastle Falcons,33,16
2010,2-Jan-11,Sale Sharks,Saracens,28,22
2010,2-Jan-11,Exeter Chiefs,Leicester Tigers,15,22
2010,7-Jan-11,Newcastle Falcons,Sale Sharks,19,19
2010,8-Jan-11,Bath,Leeds,16,13
2010,8-Jan-11,Gloucester,Exeter Chiefs,37,23
2010,8-Jan-11,Harlequins,Wasps,17,10
2010,8-Jan-11,Leicester Tigers,Northampton Saints,27,16
2010,9-Jan-11,Saracens,London Irish,12,6
2010,11-Feb-11,Sale Sharks,Bath,7,19
2010,12-Feb-11,London Irish,Newcastle Falcons,23,14
2010,12-Feb-11,Exeter Chiefs,Harlequins,20,6
2010,12-Feb-11,Northampton Saints,Saracens,15,29
2010,13-Feb-11,Leeds,Leicester Tigers,9,15
2010,13-Feb-11,Wasps,Gloucester,9,10
2010,18-Feb-11,Gloucester,London Irish,23,9
2010,18-Feb-11,Newcastle Falcons,Exeter Chiefs,13,23
2010,19-Feb-11,Bath,Northampton Saints,38,8
2010,19-Feb-11,Harlequins,Sale Sharks,21,9
2010,19-Feb-11,Leicester Tigers,Wasps,21,12
2010,20-Feb-11,Saracens,Leeds,39,0
2010,25-Feb-11,Sale Sharks,Leicester Tigers,16,18
2010,26-Feb-11,Exeter Chiefs,Bath,9,12
2010,26-Feb-11,London Irish,Harlequins,15,9
2010,26-Feb-11,Northampton Saints,Gloucester,16,18
2010,27-Feb-11,Wasps,Saracens,15,26
2010,27-Feb-11,Leeds,Newcastle Falcons,5,22
2010,4-Mar-11,Newcastle Falcons,Harlequins,33,18
2010,5-Mar-11,Gloucester,Bath,34,22
2010,5-Mar-11,Leicester Tigers,Saracens,14,15
2010,6-Mar-11,Exeter Chiefs,Northampton Saints,30,9
2010,6-Mar-11,Wasps,Sale Sharks,33,26
2010,6-Mar-11,Leeds,London Irish,27,19
2010,12-Mar-11,Leeds,Northampton Saints,13,23
2010,25-Mar-11,Sale Sharks,Leeds,15,12
2010,26-Mar-11,Harlequins,Gloucester,53,15
2010,26-Mar-11,London Irish,Exeter Chiefs,39,17
2010,26-Mar-11,Bath,Leicester Tigers,6,37
2010,27-Mar-11,Northampton Saints,Wasps,39,3
2010,27-Mar-11,Saracens,Newcastle Falcons,24,9
2010,2-Apr-11,Northampton Saints,Sale Sharks,53,24
2010,2-Apr-11,Gloucester,Newcastle Falcons,34,9
2010,2-Apr-11,Harlequins,Leicester Tigers,13,17
2010,3-Apr-11,Leeds,Exeter Chiefs,27,22
2010,3-Apr-11,London Irish,Wasps,25,12
2010,3-Apr-11,Saracens,Bath,20,9
2010,8-Apr-11,Sale Sharks,Gloucester,36,31
2010,9-Apr-11,Bath,Exeter Chiefs,26,18
2010,9-Apr-11,Newcastle Falcons,Leeds,29,30
2010,15-Apr-11,Newcastle Falcons,Northampton Saints,15,22
2010,16-Apr-11,Bath,Harlequins,19,15
2010,16-Apr-11,Exeter Chiefs,Saracens,12,33
2010,16-Apr-11,Leicester Tigers,Gloucester,41,41
2010,16-Apr-11,Sale Sharks,London Irish,20,34
2010,17-Apr-11,Wasps,Leeds,51,18
2010,19-Apr-11,Gloucester,Northampton Saints,27,15
2010,22-Apr-11,Sale Sharks,Exeter Chiefs,24,30
2010,22-Apr-11,Newcastle Falcons,Leicester Tigers,13,24
2010,23-Apr-11,London Irish,Northampton Saints,20,26
2010,23-Apr-11,Wasps,Bath,10,43
2010,24-Apr-11,Saracens,Gloucester,35,12
2010,24-Apr-11,Leeds,Harlequins,3,38
2010,30-Apr-11,Newcastle Falcons,Bath,11,14
2010,7-May-11,Bath,Newcastle Falcons,42,12
2010,7-May-11,Exeter Chiefs,Wasps,21,8
2010,7-May-11,Gloucester,Sale Sharks,68,17
2010,7-May-11,Harlequins,Saracens,13,16
2010,7-May-11,Leicester Tigers,London Irish,32,23
2010,7-May-11,Northampton Saints,Leeds,31,24
2010,14-May-11,Leicester Tigers,Northampton Saints,11,3
2010,15-May-11,Saracens,Gloucester,12,10
2010,28-May-11,Leicester Tigers,Saracens,18,22
2011,3-Sep-11,London Irish,Harlequins,24,29
2011,3-Sep-11,Leicester Tigers,Exeter Chiefs,28,30
2011,3-Sep-11,Worcester Warriors,Sale Sharks,17,12
2011,3-Sep-11,Saracens,Wasps,15,20
2011,3-Sep-11,Newcastle Falcons,Bath,9,22
2011,4-Sep-11,Northampton Saints,Gloucester,26,24
2011,9-Sep-11,Harlequins,Northampton Saints,26,13
2011,9-Sep-11,Sale Sharks,London Irish,30,29
2011,10-Sep-11,Exeter Chiefs,Newcastle Falcons,32,15
2011,10-Sep-11,Gloucester,Worcester Warriors,29,8
2011,10-Sep-11,Bath,Saracens,26,28
2011,11-Sep-11,Wasps,Leicester Tigers,35,29
2011,17-Sep-11,Harlequins,Gloucester,42,6
2011,17-Sep-11,Wasps,Sale Sharks,18,29
2011,17-Sep-11,Northampton Saints,London Irish,13,14
2011,17-Sep-11,Newcastle Falcons,Leicester Tigers,26,27
2011,17-Sep-11,Bath,Exeter Chiefs,23,19
2011,18-Sep-11,Saracens,Worcester Warriors,18,6
2011,23-Sep-11,Sale Sharks,Northampton Saints,29,21
2011,24-Sep-11,Leicester Tigers,Saracens,25,50
2011,24-Sep-11,Gloucester,Bath,23,6
2011,24-Sep-11,London Irish,Newcastle Falcons,46,29
2011,24-Sep-11,Worcester Warriors,Harlequins,15,17
2011,25-Sep-11,Exeter Chiefs,Wasps,21,11
2011,30-Sep-11,Worcester Warriors,Northampton Saints,12,3
2011,1-Oct-11,Gloucester,London Irish,33,30
2011,1-Oct-11,Exeter Chiefs,Saracens,13,17
2011,1-Oct-11,Harlequins,Sale Sharks,48,41
2011,1-Oct-11,Bath,Leicester Tigers,26,25
2011,2-Oct-11,Newcastle Falcons,Wasps,15,10
2011,8-Oct-11,Northampton Saints,Exeter Chiefs,33,3
2011,8-Oct-11,Sale Sharks,Gloucester,13,11
2011,8-Oct-11,Leicester Tigers,Harlequins,18,27
2011,9-Oct-11,London Irish,Worcester Warriors,42,24
2011,9-Oct-11,Wasps,Bath,27,24
2011,9-Oct-11,Saracens,Newcastle Falcons,25,5
2011,28-Oct-11,Sale Sharks,Leicester Tigers,13,34
2011,28-Oct-11,Worcester Warriors,Wasps,12,14
2011,29-Oct-11,London Irish,Bath,12,13
2011,29-Oct-11,Harlequins,Exeter Chiefs,19,13
2011,29-Oct-11,Northampton Saints,Newcastle Falcons,44,15
2011,29-Oct-11,Gloucester,Saracens,17,19
